topic,idx,q,a,context,datatype,attitude,group
Ethnic culture,19360,Why did Jeremy Lin get raced in the NBA while Yao Ming didn't?,"One of the important reasons is that Yao Ming is Chinese, and Jeremy Lin is AsianAmerican, a second-class citizen of the United States, and his social status itself is relatively low.",0,1,3,racism
Ethnic culture,21686,Why does the United States have a politically correct black lives matter while still serious about Negro's discrimination?,The United States Jews and elites betrayed their own people and made black for white.,0,1,3,Negro
Ethnic culture,23789,Why did White-dominated Western civilization allow Negro such a high status?,"Negro has a high status, is high on the mouth.",1,1,3,Negro
Ethnic culture,17296,"Why is it that Indian is thriving in Silicon Valley, but Chinese is difficult to blend into the top?","Why is the default Chinese diligent and smart, you have surveyed these Indian executives, who have not studied much since childhood and are not diligent in their work?",1,2,2,Indian
Ethnic culture,18023,What do Japanese think of Chinese?,There are some Japanese students in our school who have had some contact with them.,0,0,0,Japanese
Ethnic culture,15402,Should Asians support the BLM protests?,"In the United States, it is still necessary to support or oppose, and now the centrists are not fragrant.",0,0,0,Asian discrimination
Ethnic culture,18416,Can Japanese understand Chinese roughly?,I can probably understand some Chinese characters.,1,1,2,Japanese
Ethnic culture,22399,"What do you think of the suspension of the United States professor for saying Chinese ""inside"" and allegedly offending Negro?","Sun: I'm so scared, I'm not black.",1,0,0,Negro
Ethnic culture,20642,Why does whitening become the standard for beauty?,Beauty is naturally anti-nature.,0,0,0,Complexion
Ethnic culture,15248,Should Asians support the BLM protests?,"In United States, both the people at the bottom and the elites at the top can realize that this group of people is more a burden to society than a social contribution, no problem, right?",1,2,3,Asian discrimination
Ethnic culture,18098,"Does Japanese know that he is called ""Japanese Devil"", ""Oniko"", ""Little Japan""?","Once a foreign customer came to the company, led by an American with a particularly nice accent.",0,0,0,Japanese
Ethnic culture,23692,Is China serious about racism today?,I think there is a difference between racism and racial self-preservation.,1,2,2,Negro
Ethnic culture,18875,Why do some people think White is better looking than Negro? Is this formation of Aesthetics related to latent racism?,"I never felt that Negro men were no more handsome than White, but I couldn't aesthetic Negro women.",1,2,2,racism
Ethnic culture,15474,Should Asians support the BLM protests?,All I know is that the Slavs in the Hungarian part of the Austro-Hungarian Empire were worse off than they were during the Austrian Empire.,1,0,0,Asian discrimination
occupation,26751,What if a nursing student doesn't want to be a nurse?,"When I was in college, I went to the confinement center part-time in the summer, working in two shifts, and the work was relatively single, basically dealing with the baby and the mother.",0,0,0,Nursing careers
occupation,27274,Why do some science students in my country look down on liberal arts students?,"Let's start with the conclusion: most science students despise liberal arts students who are not good enough, and we also despise uneducated science students.",0,2,3,Arts and Sciences
occupation,24878,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Have you ever seen any leader who let his children into the workshop as workers, at any level, the head of the commissary does not count?",0,1,2,worker
occupation,26048,"Why have ""workers"" and ""peasants"" become synonymous with indecency?",Because the most advanced productivity is not in their hands.,0,0,0,Worker farmers
occupation,25058,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?",This starts with the changes in the factory.,1,2,2,worker
occupation,25856,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","When my grandfather was young, he herded cattle for the landlord's family and watched the landlord's children eat big fish and meat.",0,0,0,Worker farmers
occupation,26685,What if a nursing student doesn't want to be a nurse?,"Reply uniformly, I have been working for a while, but I currently need prevention and control due to the epidemic, so I am temporarily arranged to go to pre-examination and triage support, here.",0,0,0,Nursing careers
occupation,24945,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","After reading the Angang Constitution, I feel that we are still spoiling while eating the old book",0,2,3,worker
occupation,25629,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,Marx-Lenin and others have long explained this problem,0,0,0,worker
occupation,24769,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","The factory raised the banner against compulsory education, higher education.",0,0,0,worker
occupation,28533,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?","You have two dollars and can only buy a bottle of water; But if you have five bucks, you can buy water, Coke, Sprite, juice...",0,0,0,Occupational discrimination
occupation,25627,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,"This is oppression, you have to go, you have to live to have a chance to resist.",1,1,3,worker
occupation,27800,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?",There is no essential difference between migrant workers building high-rise buildings in the real world and programmers building app networks in the virtual world.,0,1,2,The new generation of migrant workers/programmers
occupation,28267,What happens to programmers after five years of work?,"For me, 5 years ago, the salary in 2016 was 22k, and a certain American company in Beijing called itself a Chinese company, his home was from Changsha, and he bought a house the next year.",0,0,0,programmer
occupation,24909,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","In the past, single men were called bachelors, and now single men are called female dogs, so it is not that the status of workers has declined, but that some people can no longer be accepted by society as people, but dogs.",1,1,3,worker
occupation,27750,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?",Can the questioner not directly spread rumors.,0,0,0,The new generation of migrant workers
