topic,idx,q,a,context,datatype,attitude,group
Gender,6640,How can you tell if a girl is lesbian/bisexual?,"I find it a little weird. Gao Zan answered those gentlemen cancer, no nails, no green tea bitch, rejection and same-sex physical contact.",1,1,3,Bisexuality
Gender,11772,Is sexism serious in China?,"Girls can cut their hair short, shave their heads, and watch football games.",1,0,0,Sexism
Gender,11798,Is sexism serious in China?,serious. The proportion of men in the professions such as nurses and preschool teachers is extremely low.,1,2,2,Sexism
Gender,7599,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?","I can only feel that she is full of malice towards Chaoshan people. Today when the information is so developed, she has been talking about Chaoshan people's machismo. We Chaoshan people are really wronged.",0,2,3,Disgust virtuousness
Gender,14400,How can you tell if a guy is gay?,"It's boring, you download a little blue, brush it, and there are many such softwares, many of which are good and similar to ordinary people on the soul.",0,0,0,Gay
Gender,7103,"Why is it so angry to be called ""virtuous""?",Complimenting a woman for being virtuous is like praising a man for being honest.,1,2,2,Disgust virtuousness
Gender,10471,Want to know what it's like to have a stay-at-home wife (housewife) from a male perspective?,"I have seen a rule before: when your salary can easily afford a full-time aunt, your wife's salary can't keep up with a full-time aunt.",0,0,0,housewife
Gender,6752,"Why do some girls dislike the word ""virtuous""?","There is a concept in making products, which is called market orientation, or customer-centricity.",0,0,0,Disgust virtuousness
Gender,10877,How to view the growing gender antagonism on Weibo?,"Your own words are all trying to sow discord, go to the horns of bullshit, vent your emotions, misunderstand, and can't tell what is hostile and what is justice, what can I do.",1,0,0,gender opposition
Gender,7802,How do lesbians make life after 30 not pathetic?,"I'm about to run for four, I'm single, I have a stable job, I have a garage, I don't have much savings, but I have some.",0,0,0,Homosexual
Gender,12448,"When you know you're LGBTI, what do you do to make yourself better?","I look at her pictures, always happy.",0,0,0,LGBTI
Gender,12464,"When you know you're LGBTI, what do you do to make yourself better?","Probably, I knew I had to get better.",1,0,0,LGBTI
Gender,12109,"As a sexual minority, do you ever want to cry?","It's been half a year since we broke up today, and I can't find anyone to chat with at this moment.",0,0,0,LGBTI
Gender,14092,Why are gay men more susceptible to HIV?,Women are more likely to have sex than men,0,0,0,Gay
Gender,14286,How can you tell if a guy is gay?,"Jokingly asked him if he was gay, he didn't hesitate to scold you directly, that's not it, if you scolded you for a while, it might be, if you stunned and said no, it must be!",0,1,2,Gay
Gender,7028,"Why do some girls dislike the word ""virtuous""?","Replace this sentence with: You serve people well, and you are a good maid.",0,2,3,Disgust virtuousness
Gender,12129,"As a sexual minority, do you ever want to cry?","There is a fellow, a girl, in the same school as me, so every time the school is on vacation, we are together. Once my father went to the station to pick me up and saw the girl.",0,0,0,LGBTI
Gender,13874,"If women's rights are equal rights, why do they never face up to the oppression of men?",Feminism has always faced the oppression of men.,0,2,2,Discrimination against men
Gender,11691,Is sexism serious in China?,"At least in my opinion now, Sexism in China is not as good as capital discrimination.",1,2,3,Sexism
Gender,12190,"As a sexual minority, do you ever want to cry?","Hidden in the closet for 20 years, the saddest thing is falling in love. Except for each other, no one knows, we will never be able to show our love in the circle of friends, and our joys, sorrows and sorrows cannot be shared with friends.",1,1,2,LGBTI
Gender,7310,"Why is it so angry to be called ""virtuous""?","I think it depends on who says it. Sometimes it's not malicious, but it's not good to talk about someone who doesn't know or understand the person involved.",1,2,2,Disgust virtuousness
Gender,9445,"Women who are afraid of delaying their careers by having children, how good are their careers?",Your parents are worried that you will delay your studies by playing games. How good is your study?,0,0,0,Women's occupation
Gender,14567,What is it like for trans women to pretend to be a boy?,"My student, is a girl, but she told others that he is a boy.",0,0,0,Transgender
Gender,11076,When will the current gender antagonism end?,"There are too many people who cover their ears and say ""I don't listen"" and ""I can't hear"", so people raise the volume and say it out loud, and finally disturb you, you can hear it even if you cover your ears.",1,2,2,gender opposition
Gender,7936,How do lesbians make life after 30 not pathetic?,Turned 30 last year. Let me tell you about my situation. I have a regular partner and I got married two years ago. It took less than a year from knowing the term marriage to getting married.,0,0,0,Homosexual
Gender,6551,How can you tell if a girl is lesbian/bisexual?,"As an atypical les, after reading the answer, I almost doubt my sexual orientation.",0,0,0,Bisexuality
Gender,7567,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?","In fact, I really want to find a woman who can earn money to support the family outside. What housework can't be done?",0,0,0,Disgust virtuousness
Gender,12272,"As a sexual minority, do you ever want to cry?","Most of you in the question are LGBT, I envy you, after all, you still have the same kind.",0,2,2,LGBTI
Gender,9105,What would you like your girlfriend to work for?,"Idea: Be less stressful at work, have time to get some interesting side jobs, and spend more time with yourself.",0,0,0,Women's occupation
Gender,12816,Why is discrimination against men in modern China always ignored?,Chinese men are the most unflattering group.,1,1,3,Discrimination against men
Gender,11620,Is sexism serious in China?,"Not to mention adults, children do.",1,2,3,Sexism
Gender,14035,Why are gay men more prone to promiscuity?,"Not gay, I accidentally found a deep cabinet beside me!",0,0,0,Gay
Gender,8871,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"Women need to keep in mind that not too long ago, men were discussing in scientific seminars: Are women human?",0,2,3,Women's occupation
Gender,11832,Why does sexism persist?,What is discrimination? Is it a table?,1,0,0,Sexism
Gender,10695,How to view the growing gender antagonism on Weibo?,I also feel that this problem is getting more and more serious. There are a lot of people on Weibo with extremely low quality and bad views.,1,2,2,gender opposition
Gender,11754,Is sexism serious in China?,"Very serious, so serious that a man is not even qualified to be a victim.",1,2,3,Sexism
