topic,idx,q,a,context,datatype,attitude,group
occupation,27489,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","The answer below is that many Internet practitioners say that they belong to this group, which is actually wrong.",1,0,0,The new generation of migrant workers
occupation,25483,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,"Because on the issue of employment, the working people at the bottom and the capitalists stand together.",1,1,2,worker
occupation,25492,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,"The worker can choose to go to a certain factory voluntarily, and it is the entire class that oppresses him, and you are free to choose this factory or that factory, but you cannot choose not to go to the factory.",0,1,3,worker
occupation,27159,Why do some science students in my country look down on liberal arts students?,"Because I was ridiculed by many science students with a sense of superiority before, I was a little angry, and the tone was not quite right, so everyone took more responsibility.",0,2,2,Arts and Sciences
occupation,27181,Why do some science students in my country look down on liberal arts students?,"Many people think that it is because of the two reasons that ""liberal arts can't make money (can't make money in the usual sense)"" or ""science students who look down on liberal arts students are too low"".",0,2,3,Arts and Sciences
occupation,26924,What if a nursing student doesn't want to be a nurse?,"Eh, sea investment resume. Watch out for scammers.",0,0,0,Nursing careers
occupation,24826,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","I have always had a question, has the subject ever stayed in the factories of large state-owned enterprises?",0,0,0,worker
occupation,28648,Why do you dislike the profession of nurse in blind dates?,"Before, the family thought that nurses had high salaries, stable jobs, and could take care of people, so they introduced many nurses.",0,0,0,Occupational discrimination
occupation,26147,"Why have ""workers"" and ""peasants"" become synonymous with indecency?","Because we are living through an era of materialism, money is the measure of everything.",1,1,3,Worker farmers
occupation,27087,Why do some science students in my country look down on liberal arts students?,"because It's really boring, I have to push a wave of this question every time I have a holiday, and then I can see a wave of reincarnation bars in the comment area, too lazy to match the line.",0,0,0,Arts and Sciences
occupation,25110,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","12 hours a day, 1-2 months shift, the assembly line leader also likes to scold people, do you feel that you are still human in this environment?",0,2,3,worker
